time_s,phase,soc_pct,voltage_v,current_a,power_w,temp_c,energy_wh,dv_ohmic,dv_ct,dv_conc,r_total_mohm
132.0,CLIMB,96.579,49.1803,11.188,550.2,25.448,13.2891,0.3997,0.317,0.0,64.05
133.0,CLIMB,96.539,49.1746,11.19,550.2,25.453,13.4419,0.3997,0.317,0.0,64.05
134.0,CLIMB,96.5,49.1688,11.191,550.2,25.457,13.5948,0.3997,0.3169,0.0,64.04
135.0,CLIMB,96.46,49.1631,11.192,550.2,25.461,13.7476,0.3997,0.3169,0.0,64.03
136.0,CLIMB,96.421,49.1573,11.194,550.2,25.465,13.9005,0.3998,0.3169,0.0,64.02
137.0,CLIMB,96.381,49.1516,11.195,550.2,25.469,14.0533,0.3998,0.3169,0.0,64.02
138.0,CLIMB,96.342,49.1459,11.196,550.2,25.474,14.2062,0.3998,0.3169,0.0,64.01
139.0,CLIMB,96.302,49.1401,11.198,550.2,25.478,14.359,0.3998,0.3169,0.0,64.0
140.0,CLIMB,96.262,49.1344,11.199,550.2,25.482,14.5119,0.3998,0.3169,0.0,64.0
141.0,CLIMB,96.223,49.1286,11.2,550.2,25.486,14.6647,0.3998,0.3169,0.0,63.99
142.0,CLIMB,96.183,49.1229,11.202,550.2,25.49,14.8176,0.3999,0.3168,0.0,63.98
143.0,CLIMB,96.144,49.1171,11.203,550.2,25.495,14.9704,0.3999,0.3168,0.0,63.98
144.0,CLIMB,96.104,49.1114,11.204,550.2,25.499,15.1233,0.3999,0.3168,0.0,63.97
145.0,CLIMB,96.065,49.1056,11.205,550.2,25.503,15.2761,0.3999,0.3168,0.0,63.96
146.0,CLIMB,96.025,49.0999,11.207,550.2,25.507,15.429,0.3999,0.3168,0.0,63.95
147.0,CLIMB,95.985,49.0941,11.208,550.2,25.511,15.5818,0.3999,0.3168,0.0,63.95
148.0,CLIMB,95.946,49.0884,11.209,550.2,25.515,15.7347,0.4,0.3168,0.0,63.94
149.0,CLIMB,95.906,49.0826,11.211,550.2,25.519,15.8875,0.4,0.3168,0.0,63.93
150.0,CRUISE,95.885,49.3947,6.241,308.2,25.52,15.9731,0.2226,0.1763,0.0,63.93
151.0,CRUISE,95.864,49.3915,6.241,308.2,25.52,16.0588,0.2227,0.1763,0.0,63.93
152.0,CRUISE,95.842,49.3884,6.241,308.2,25.521,16.1444,0.2227,0.1763,0.0,63.93
153.0,CRUISE,95.821,49.3853,6.242,308.2,25.521,16.23,0.2227,0.1763,0.0,63.92
154.0,CRUISE,95.799,49.3821,6.242,308.2,25.522,16.3156,0.2227,0.1763,0.0,63.92
155.0,CRUISE,95.778,49.379,6.243,308.2,25.522,16.4013,0.2227,0.1763,0.0,63.92
156.0,CRUISE,95.756,49.3759,6.243,308.2,25.523,16.4869,0.2227,0.1764,0.0,63.92
157.0,CRUISE,95.735,49.3728,6.243,308.2,25.523,16.5725,0.2227,0.1764,0.0,63.92
158.0,CRUISE,95.714,49.3696,6.244,308.2,25.524,16.6581,0.2227,0.1764,0.0,63.92
159.0,CRUISE,95.692,49.3665,6.244,308.2,25.524,16.7438,0.2227,0.1764,0.0,63.92
160.0,CRUISE,95.671,49.3634,6.245,308.2,25.525,16.8294,0.2228,0.1764,0.0,63.92
161.0,CRUISE,95.649,49.3602,6.245,308.2,25.525,16.915,0.2228,0.1764,0.0,63.92
162.0,CRUISE,95.628,49.3571,6.245,308.2,25.526,17.0006,0.2228,0.1764,0.0,63.92
163.0,CRUISE,95.607,49.354,6.246,308.2,25.526,17.0863,0.2228,0.1764,0.0,63.92
164.0,CRUISE,95.585,49.3509,6.246,308.2,25.527,17.1719,0.2228,0.1764,0.0,63.92
165.0,CRUISE,95.564,49.3477,6.246,308.2,25.527,17.2575,0.2228,0.1764,0.0,63.91
166.0,CRUISE,95.542,49.3446,6.247,308.2,25.528,17.3431,0.2228,0.1764,0.0,63.91
167.0,CRUISE,95.521,49.3415,6.247,308.2,25.528,17.4288,0.2228,0.1764,0.0,63.91
168.0,CRUISE,95.499,49.3383,6.248,308.2,25.529,17.5144,0.2229,0.1764,0.0,63.91
169.0,CRUISE,95.478,49.3352,6.248,308.2,25.529,17.6,0.2229,0.1765,0.0,63.91
170.0,CRUISE,95.457,49.3321,6.248,308.2,25.53,17.6856,0.2229,0.1765,0.0,63.91
171.0,CRUISE,95.435,49.3289,6.249,308.2,25.53,17.7713,0.2229,0.1765,0.0,63.91
172.0,CRUISE,95.414,49.3258,6.249,308.2,25.531,17.8569,0.2229,0.1765,0.0,63.91
173.0,CRUISE,95.392,49.3227,6.25,308.2,25.531,17.9425,0.2229,0.1765,0.0,63.91
